season,route_id,route_name,train,direction_id,day_type_id,day_type_name,stop_time,stop_id,stopsequence,average_ons,average_offs,average_load,ObjectId
Fall 2024,CR-Franklin,Franklin/Foxboro Line,732,1,day_type_01,weekday,1/1/2024 22:27,Uphams Corner,17,0,2,16,14331
Fall 2024,CR-Franklin,Franklin/Foxboro Line,726,1,day_type_01,weekday,1/1/2024 17:30,Norwood Depot,7,11,1,49,14332
Fall 2024,CR-Franklin,Franklin/Foxboro Line,740,1,day_type_01,weekday,1/1/2024 6:19,Islington,5,3,0,49,14333
Fall 2024,CR-Franklin,Franklin/Foxboro Line,732,1,day_type_01,weekday,1/1/2024 22:29,Newmarket,18,0,1,15,14334
Fall 2024,CR-Franklin,Franklin/Foxboro Line,726,1,day_type_01,weekday,1/1/2024 17:34,Islington,8,0,0,49,14335
Fall 2024,CR-Franklin,Franklin/Foxboro Line,740,1,day_type_01,weekday,1/1/2024 6:22,Dedham Corp Center,6,13,2,60,14336
Fall 2024,CR-Franklin,Franklin/Foxboro Line,726,1,day_type_01,weekday,1/1/2024 17:36,Dedham Corp Center,9,21,3,67,14337
Fall 2024,CR-Franklin,Franklin/Foxboro Line,732,1,day_type_01,weekday,1/1/2024 22:40,South Station,19,0,15,0,14338
Fall 2024,CR-Franklin,Franklin/Foxboro Line,740,1,day_type_01,weekday,1/1/2024 6:25,Endicott,7,7,0,67,14339
Fall 2024,CR-Franklin,Franklin/Foxboro Line,733,0,day_type_01,weekday,1/1/2024 22:10,South Station,1,25,0,25,14340
Fall 2024,CR-Franklin,Franklin/Foxboro Line,740,1,day_type_01,weekday,1/1/2024 6:30,Readville,8,20,0,87,14341
Fall 2024,CR-Franklin,Franklin/Foxboro Line,733,0,day_type_01,weekday,1/1/2024 22:15,Back Bay,2,24,1,48,14342
Fall 2024,CR-Franklin,Franklin/Foxboro Line,740,1,day_type_01,weekday,1/1/2024 6:33,Fairmount,9,42,2,127,14343
Fall 2024,CR-Franklin,Franklin/Foxboro Line,733,0,day_type_01,weekday,1/1/2024 22:18,Ruggles,3,17,1,64,14344
Fall 2024,CR-Franklin,Franklin/Foxboro Line,726,1,day_type_01,weekday,1/1/2024 17:39,Endicott,10,4,1,70,14345
Fall 2024,CR-Franklin,Franklin/Foxboro Line,740,1,day_type_01,weekday,1/1/2024 6:36,Blue Hill Avenue,10,36,0,163,14346
Fall 2024,CR-Franklin,Franklin/Foxboro Line,733,0,day_type_01,weekday,1/1/2024 22:27,Readville,4,1,9,56,14347
Fall 2024,CR-Franklin,Franklin/Foxboro Line,726,1,day_type_01,weekday,1/1/2024 17:43,Readville,11,3,8,65,14348
Fall 2024,CR-Franklin,Franklin/Foxboro Line,740,1,day_type_01,weekday,1/1/2024 6:38,Morton Street,11,32,1,194,14349
Fall 2024,CR-Franklin,Franklin/Foxboro Line,733,0,day_type_01,weekday,1/1/2024 22:31,Endicott,5,2,6,52,14350
Fall 2024,CR-Franklin,Franklin/Foxboro Line,726,1,day_type_01,weekday,1/1/2024 17:56,Ruggles,12,12,20,57,14351
Fall 2024,CR-Franklin,Franklin/Foxboro Line,740,1,day_type_01,weekday,1/1/2024 6:41,Talbot Avenue,12,29,0,223,14352
Fall 2024,CR-Franklin,Franklin/Foxboro Line,733,0,day_type_01,weekday,1/1/2024 22:33,Dedham Corp Center,6,9,0,61,14353
Fall 2024,CR-Franklin,Franklin/Foxboro Line,726,1,day_type_01,weekday,1/1/2024 18:00,Back Bay,13,55,21,91,14354
Fall 2024,CR-Franklin,Franklin/Foxboro Line,740,1,day_type_01,weekday,1/1/2024 6:44,Four Corners/Geneva,13,27,2,248,14355
Fall 2024,CR-Franklin,Franklin/Foxboro Line,733,0,day_type_01,weekday,1/1/2024 22:36,Islington,7,0,3,58,14356
Fall 2024,CR-Franklin,Franklin/Foxboro Line,726,1,day_type_01,weekday,1/1/2024 18:06,South Station,14,0,92,-1,14357
Fall 2024,CR-Franklin,Franklin/Foxboro Line,740,1,day_type_01,weekday,1/1/2024 6:47,Uphams Corner,14,16,6,258,14358
Fall 2024,CR-Franklin,Franklin/Foxboro Line,733,0,day_type_01,weekday,1/1/2024 22:39,Norwood Depot,8,8,0,66,14359
Fall 2024,CR-Franklin,Franklin/Foxboro Line,727,0,day_type_01,weekday,1/1/2024 17:50,South Station,1,309,0,309,14360
Fall 2024,CR-Franklin,Franklin/Foxboro Line,740,1,day_type_01,weekday,1/1/2024 6:49,Newmarket,15,3,13,248,14361
Fall 2024,CR-Franklin,Franklin/Foxboro Line,733,0,day_type_01,weekday,1/1/2024 22:41,Norwood Central,9,0,15,51,14362
Fall 2024,CR-Franklin,Franklin/Foxboro Line,727,0,day_type_01,weekday,1/1/2024 17:55,Back Bay,2,49,6,352,14363
Fall 2024,CR-Franklin,Franklin/Foxboro Line,740,1,day_type_01,weekday,1/1/2024 7:00,South Station,16,0,248,0,14364
Fall 2024,CR-Franklin,Franklin/Foxboro Line,733,0,day_type_01,weekday,1/1/2024 22:44,Windsor Gardens,10,0,8,43,14365
Fall 2024,CR-Franklin,Franklin/Foxboro Line,727,0,day_type_01,weekday,1/1/2024 17:59,Ruggles,3,71,12,411,14366
Fall 2024,CR-Franklin,Franklin/Foxboro Line,741,0,day_type_01,weekday,1/1/2024 5:47,South Station,1,8,0,8,14367
Fall 2024,CR-Franklin,Franklin/Foxboro Line,733,0,day_type_01,weekday,1/1/2024 22:49,Walpole,11,0,11,32,14368
Fall 2024,CR-Franklin,Franklin/Foxboro Line,727,0,day_type_01,weekday,1/1/2024 18:04,Forest Hills,4,51,56,406,14369
Fall 2024,CR-Franklin,Franklin/Foxboro Line,733,0,day_type_01,weekday,1/1/2024 22:56,Norfolk,12,0,11,21,14370
Fall 2024,CR-Franklin,Franklin/Foxboro Line,741,0,day_type_01,weekday,1/1/2024 5:55,Newmarket,2,2,0,10,14371
Fall 2024,CR-Franklin,Franklin/Foxboro Line,741,0,day_type_01,weekday,1/1/2024 5:57,Uphams Corner,3,5,0,15,14372
Fall 2024,CR-Franklin,Franklin/Foxboro Line,741,0,day_type_01,weekday,1/1/2024 6:00,Four Corners/Geneva,4,2,0,17,14373
Fall 2024,CR-Franklin,Franklin/Foxboro Line,741,0,day_type_01,weekday,1/1/2024 6:03,Talbot Avenue,5,1,1,17,14374
Fall 2024,CR-Franklin,Franklin/Foxboro Line,741,0,day_type_01,weekday,1/1/2024 6:06,Morton Street,6,4,1,20,14375
Fall 2024,CR-Franklin,Franklin/Foxboro Line,741,0,day_type_01,weekday,1/1/2024 6:08,Blue Hill Avenue,7,3,1,22,14376
Fall 2024,CR-Franklin,Franklin/Foxboro Line,741,0,day_type_01,weekday,1/1/2024 6:11,Fairmount,8,0,3,19,14377
Fall 2024,CR-Franklin,Franklin/Foxboro Line,741,0,day_type_01,weekday,1/1/2024 6:17,Readville,9,2,8,13,14378
Fall 2024,CR-Franklin,Franklin/Foxboro Line,733,0,day_type_01,weekday,1/1/2024 23:03,Franklin,13,0,14,7,14379
Fall 2024,CR-Franklin,Franklin/Foxboro Line,741,0,day_type_01,weekday,1/1/2024 6:21,Endicott,10,0,0,13,14380
Fall 2024,CR-Franklin,Franklin/Foxboro Line,733,0,day_type_01,weekday,1/1/2024 23:13,Forge Park/495,14,0,7,0,14381
Fall 2024,CR-Franklin,Franklin/Foxboro Line,727,0,day_type_01,weekday,1/1/2024 18:07,Hyde Park,5,8,17,397,14382
Fall 2024,CR-Franklin,Franklin/Foxboro Line,734,1,day_type_01,weekday,1/1/2024 23:28,Forge Park/495,1,0,0,0,14383
Fall 2024,CR-Franklin,Franklin/Foxboro Line,727,0,day_type_01,weekday,1/1/2024 18:11,Readville,6,10,15,392,14384
Fall 2024,CR-Franklin,Franklin/Foxboro Line,734,1,day_type_01,weekday,1/1/2024 23:35,Franklin,2,0,0,0,14385
Fall 2024,CR-Franklin,Franklin/Foxboro Line,727,0,day_type_01,weekday,1/1/2024 18:15,Endicott,7,0,17,375,14386
Fall 2024,CR-Franklin,Franklin/Foxboro Line,734,1,day_type_01,weekday,1/1/2024 23:42,Norfolk,3,0,0,0,14387
Fall 2024,CR-Franklin,Franklin/Foxboro Line,727,0,day_type_01,weekday,1/1/2024 18:18,Dedham Corp Center,8,1,32,344,14388
Fall 2024,CR-Franklin,Franklin/Foxboro Line,734,1,day_type_01,weekday,1/1/2024 23:49,Walpole,4,0,0,0,14389
Fall 2024,CR-Franklin,Franklin/Foxboro Line,727,0,day_type_01,weekday,1/1/2024 18:21,Islington,9,1,8,337,14390
Fall 2024,CR-Franklin,Franklin/Foxboro Line,734,1,day_type_01,weekday,1/1/2024 23:52,Windsor Gardens,5,0,0,0,14391
Fall 2024,CR-Franklin,Franklin/Foxboro Line,727,0,day_type_01,weekday,1/1/2024 18:24,Norwood Depot,10,2,26,313,14392
Fall 2024,CR-Franklin,Franklin/Foxboro Line,734,1,day_type_01,weekday,1/1/2024 23:55,Norwood Central,6,0,0,0,14393
Fall 2024,CR-Franklin,Franklin/Foxboro Line,727,0,day_type_01,weekday,1/1/2024 18:28,Norwood Central,11,0,58,255,14394
Fall 2024,CR-Franklin,Franklin/Foxboro Line,727,0,day_type_01,weekday,1/1/2024 18:32,Windsor Gardens,12,0,7,248,14395
Fall 2024,CR-Franklin,Franklin/Foxboro Line,727,0,day_type_01,weekday,1/1/2024 18:36,Walpole,13,0,58,190,14396
Fall 2024,CR-Franklin,Franklin/Foxboro Line,727,0,day_type_01,weekday,1/1/2024 18:43,Norfolk,14,0,78,112,14397
Fall 2024,CR-Franklin,Franklin/Foxboro Line,727,0,day_type_01,weekday,1/1/2024 18:50,Franklin,15,0,50,62,14398
Fall 2024,CR-Franklin,Franklin/Foxboro Line,727,0,day_type_01,weekday,1/1/2024 19:00,Forge Park/495,16,0,62,0,14399
Fall 2024,CR-Franklin,Franklin/Foxboro Line,728,1,day_type_01,weekday,1/1/2024 19:04,Franklin,1,6,1,6,14400
Fall 2024,CR-Providence,Providence/Stoughton Line,819,0,day_type_01,weekday,1/1/2024 14:39,Route 128,4,15,14,341,14401
Fall 2024,CR-Providence,Providence/Stoughton Line,801,0,day_type_01,weekday,1/1/2024 4:20,South Station,1,12,0,12,14402
Fall 2024,CR-Providence,Providence/Stoughton Line,819,0,day_type_01,weekday,1/1/2024 14:45,Canton Junction,5,6,23,324,14403
Fall 2024,CR-Providence,Providence/Stoughton Line,801,0,day_type_01,weekday,1/1/2024 4:25,Back Bay,2,2,0,14,14404
Fall 2024,CR-Providence,Providence/Stoughton Line,819,0,day_type_01,weekday,1/1/2024 14:51,Sharon,6,0,37,287,14405
Fall 2024,CR-Providence,Providence/Stoughton Line,801,0,day_type_01,weekday,1/1/2024 4:28,Ruggles,3,2,0,16,14406
Fall 2024,CR-Providence,Providence/Stoughton Line,819,0,day_type_01,weekday,1/1/2024 14:59,Mansfield,7,12,76,223,14407
Fall 2024,CR-Providence,Providence/Stoughton Line,801,0,day_type_01,weekday,1/1/2024 4:39,Route 128,4,0,1,15,14408
Fall 2024,CR-Providence,Providence/Stoughton Line,819,0,day_type_01,weekday,1/1/2024 15:07,Attleboro,8,8,70,161,14409
Fall 2024,CR-Providence,Providence/Stoughton Line,801,0,day_type_01,weekday,1/1/2024 4:45,Canton Junction,5,0,0,15,14410
Fall 2024,CR-Providence,Providence/Stoughton Line,819,0,day_type_01,weekday,1/1/2024 15:14,South Attleboro,9,0,6,155,14411
Fall 2024,CR-Providence,Providence/Stoughton Line,801,0,day_type_01,weekday,1/1/2024 4:51,Sharon,6,1,0,16,14412
Fall 2024,CR-Providence,Providence/Stoughton Line,819,0,day_type_01,weekday,1/1/2024 15:18,Pawtucket/Central Falls,10,0,55,100,14413
Fall 2024,CR-Providence,Providence/Stoughton Line,801,0,day_type_01,weekday,1/1/2024 4:59,Mansfield,7,2,0,18,14414
Fall 2024,CR-Providence,Providence/Stoughton Line,819,0,day_type_01,weekday,1/1/2024 15:29,Providence,11,15,65,50,14415
Fall 2024,CR-Providence,Providence/Stoughton Line,801,0,day_type_01,weekday,1/1/2024 5:07,Attleboro,8,2,9,11,14416
Fall 2024,CR-Providence,Providence/Stoughton Line,819,0,day_type_01,weekday,1/1/2024 15:44,TF Green Airport,12,0,20,30,14417
Fall 2024,CR-Providence,Providence/Stoughton Line,801,0,day_type_01,weekday,1/1/2024 5:16,Pawtucket/Central Falls,9,0,1,10,14418
Fall 2024,CR-Providence,Providence/Stoughton Line,819,0,day_type_01,weekday,1/1/2024 16:04,Wickford Junction,13,0,30,0,14419
Fall 2024,CR-Providence,Providence/Stoughton Line,801,0,day_type_01,weekday,1/1/2024 5:45,Providence,10,0,0,10,14420
Fall 2024,CR-Providence,Providence/Stoughton Line,820,1,day_type_01,weekday,1/1/2024 11:35,Wickford Junction,1,6,0,6,14421
Fall 2024,CR-Providence,Providence/Stoughton Line,801,0,day_type_01,weekday,1/1/2024 6:00,TF Green Airport,11,0,1,9,14422
Fall 2024,CR-Providence,Providence/Stoughton Line,820,1,day_type_01,weekday,1/1/2024 11:49,TF Green Airport,2,2,0,8,14423
Fall 2024,CR-Providence,Providence/Stoughton Line,801,0,day_type_01,weekday,1/1/2024 6:18,Wickford Junction,NA,0,9,0,14424
Fall 2024,CR-Providence,Providence/Stoughton Line,820,1,day_type_01,weekday,1/1/2024 12:05,Providence,3,41,0,49,14425
Fall 2024,CR-Providence,Providence/Stoughton Line,820,1,day_type_01,weekday,1/1/2024 12:24,Pawtucket/Central Falls,4,10,0,59,14426
Fall 2024,CR-Providence,Providence/Stoughton Line,802,1,day_type_01,weekday,1/1/2024 5:10,Providence,1,65,0,65,14427
Fall 2024,CR-Providence,Providence/Stoughton Line,820,1,day_type_01,weekday,1/1/2024 12:37,Attleboro,5,15,5,69,14428
Fall 2024,CR-Providence,Providence/Stoughton Line,802,1,day_type_01,weekday,1/1/2024 5:16,Pawtucket/Central Falls,2,76,0,141,14429
Fall 2024,CR-Franklin,Franklin/Foxboro Line,754,1,day_type_01,weekday,1/1/2024 18:41,South Station,10,0,26,0,14430
Fall 2024,CR-Providence,Providence/Stoughton Line,820,1,day_type_01,weekday,1/1/2024 12:49,Mansfield,6,12,2,79,14431
Fall 2024,CR-Franklin,Franklin/Foxboro Line,750,1,day_type_01,weekday,1/1/2024 14:31,Islington,5,0,0,0,14432
Fall 2024,CR-Providence,Providence/Stoughton Line,814,1,day_type_01,weekday,1/1/2024 10:08,Readville,10,0,2,310,14433
Fall 2024,CR-Providence,Providence/Stoughton Line,805,0,day_type_01,weekday,1/1/2024 7:55,Canton Junction,5,0,0,94,14434
Fall 2024,CR-Providence,Providence/Stoughton Line,802,1,day_type_01,weekday,1/1/2024 5:29,Attleboro,3,110,1,250,14435
Fall 2024,CR-Providence,Providence/Stoughton Line,802,1,day_type_01,weekday,1/1/2024 5:39,Mansfield,4,90,7,333,14436
Fall 2024,CR-Providence,Providence/Stoughton Line,802,1,day_type_01,weekday,1/1/2024 5:48,Sharon,5,43,0,376,14437
Fall 2024,CR-Providence,Providence/Stoughton Line,802,1,day_type_01,weekday,1/1/2024 5:53,Canton Junction,6,34,0,410,14438
Fall 2024,CR-Providence,Providence/Stoughton Line,802,1,day_type_01,weekday,1/1/2024 5:58,Route 128,7,32,2,440,14439
Fall 2024,CR-Providence,Providence/Stoughton Line,802,1,day_type_01,weekday,1/1/2024 6:03,Hyde Park,8,12,0,452,14440
Fall 2024,CR-Providence,Providence/Stoughton Line,802,1,day_type_01,weekday,1/1/2024 6:14,Ruggles,9,1,182,271,14441
Fall 2024,CR-Providence,Providence/Stoughton Line,802,1,day_type_01,weekday,1/1/2024 6:18,Back Bay,10,1,98,174,14442
Fall 2024,CR-Providence,Providence/Stoughton Line,802,1,day_type_01,weekday,1/1/2024 6:24,South Station,11,0,174,0,14443
Fall 2024,CR-Providence,Providence/Stoughton Line,803,0,day_type_01,weekday,1/1/2024 6:30,South Station,1,35,0,35,14444
Fall 2024,CR-Providence,Providence/Stoughton Line,803,0,day_type_01,weekday,1/1/2024 6:35,Back Bay,2,10,2,43,14445
Fall 2024,CR-Providence,Providence/Stoughton Line,803,0,day_type_01,weekday,1/1/2024 6:38,Ruggles,3,22,5,60,14446
Fall 2024,CR-Providence,Providence/Stoughton Line,803,0,day_type_01,weekday,1/1/2024 6:49,Route 128,4,6,8,58,14447
Fall 2024,CR-Providence,Providence/Stoughton Line,803,0,day_type_01,weekday,1/1/2024 6:55,Canton Junction,5,3,2,59,14448
Fall 2024,CR-Providence,Providence/Stoughton Line,803,0,day_type_01,weekday,1/1/2024 7:01,Sharon,6,3,3,59,14449
Fall 2024,CR-Providence,Providence/Stoughton Line,803,0,day_type_01,weekday,1/1/2024 7:09,Mansfield,7,4,13,50,14450
Fall 2024,CR-Providence,Providence/Stoughton Line,803,0,day_type_01,weekday,1/1/2024 7:17,Attleboro,8,8,11,47,14451
Fall 2024,CR-Providence,Providence/Stoughton Line,803,0,day_type_01,weekday,1/1/2024 7:26,Pawtucket/Central Falls,9,4,8,43,14452
Fall 2024,CR-Providence,Providence/Stoughton Line,803,0,day_type_01,weekday,1/1/2024 7:43,Providence,10,1,38,6,14453
Fall 2024,CR-Providence,Providence/Stoughton Line,803,0,day_type_01,weekday,1/1/2024 8:00,TF Green Airport,11,0,4,2,14454
Fall 2024,CR-Providence,Providence/Stoughton Line,803,0,day_type_01,weekday,1/1/2024 8:15,Wickford Junction,12,0,2,0,14455
Fall 2024,CR-Providence,Providence/Stoughton Line,804,1,day_type_01,weekday,1/1/2024 6:00,Providence,1,47,0,47,14456
Fall 2024,CR-Providence,Providence/Stoughton Line,804,1,day_type_01,weekday,1/1/2024 6:06,Pawtucket/Central Falls,2,25,0,72,14457
Fall 2024,CR-Providence,Providence/Stoughton Line,804,1,day_type_01,weekday,1/1/2024 6:11,South Attleboro,3,4,0,76,14458
Fall 2024,CR-Providence,Providence/Stoughton Line,804,1,day_type_01,weekday,1/1/2024 6:22,Attleboro,4,70,4,142,14459
Fall 2024,CR-Providence,Providence/Stoughton Line,804,1,day_type_01,weekday,1/1/2024 6:32,Mansfield,5,92,5,229,14460
Fall 2024,CR-Providence,Providence/Stoughton Line,804,1,day_type_01,weekday,1/1/2024 6:41,Sharon,6,64,0,293,14461
Fall 2024,CR-Providence,Providence/Stoughton Line,804,1,day_type_01,weekday,1/1/2024 6:46,Canton Junction,7,56,1,348,14462
Fall 2024,CR-Providence,Providence/Stoughton Line,804,1,day_type_01,weekday,1/1/2024 6:51,Route 128,8,35,4,379,14463
Fall 2024,CR-Providence,Providence/Stoughton Line,804,1,day_type_01,weekday,1/1/2024 7:07,Ruggles,9,2,50,331,14464
Fall 2024,CR-Providence,Providence/Stoughton Line,804,1,day_type_01,weekday,1/1/2024 7:11,Back Bay,10,4,166,169,14465
Fall 2024,CR-Providence,Providence/Stoughton Line,804,1,day_type_01,weekday,1/1/2024 7:17,South Station,11,0,169,0,14466
Fall 2024,CR-Franklin,Franklin/Foxboro Line,758,1,day_type_01,weekday,1/1/2024 21:36,Blue Hill Avenue,10,3,1,4,14467
Fall 2024,CR-Providence,Providence/Stoughton Line,805,0,day_type_01,weekday,1/1/2024 7:30,South Station,1,51,0,51,14468
Fall 2024,CR-Providence,Providence/Stoughton Line,805,0,day_type_01,weekday,1/1/2024 7:35,Back Bay,2,23,1,73,14469
Fall 2024,CR-Providence,Providence/Stoughton Line,805,0,day_type_01,weekday,1/1/2024 7:38,Ruggles,3,28,7,94,14470
Fall 2024,CR-Providence,Providence/Stoughton Line,805,0,day_type_01,weekday,1/1/2024 7:49,Route 128,4,5,5,94,14471
Fall 2024,CR-Providence,Providence/Stoughton Line,810,1,day_type_01,weekday,1/1/2024 7:02,Wickford Junction,1,41,0,41,14472
Fall 2024,CR-Providence,Providence/Stoughton Line,810,1,day_type_01,weekday,1/1/2024 7:16,TF Green Airport,2,43,0,84,14473
Fall 2024,CR-Providence,Providence/Stoughton Line,810,1,day_type_01,weekday,1/1/2024 7:32,Providence,3,150,11,223,14474
Fall 2024,CR-Providence,Providence/Stoughton Line,820,1,day_type_01,weekday,1/1/2024 12:58,Sharon,7,11,0,90,14475
Fall 2024,CR-Franklin,Franklin/Foxboro Line,758,1,day_type_01,weekday,1/1/2024 21:38,Morton Street,11,2,1,5,14476
Fall 2024,CR-Providence,Providence/Stoughton Line,814,1,day_type_01,weekday,1/1/2024 10:21,Ruggles,11,0,71,239,14477
Fall 2024,CR-Providence,Providence/Stoughton Line,805,0,day_type_01,weekday,1/1/2024 8:01,Sharon,6,4,3,95,14478
Fall 2024,CR-Providence,Providence/Stoughton Line,814,1,day_type_01,weekday,1/1/2024 10:25,Back Bay,12,2,88,153,14479
Fall 2024,CR-Providence,Providence/Stoughton Line,810,1,day_type_01,weekday,1/1/2024 7:38,Pawtucket/Central Falls,4,87,0,310,14480
Fall 2024,CR-Franklin,Franklin/Foxboro Line,750,1,day_type_01,weekday,1/1/2024 14:34,Dedham Corp Center,6,0,0,0,14481
Fall 2024,CR-Providence,Providence/Stoughton Line,820,1,day_type_01,weekday,1/1/2024 13:03,Canton Junction,8,7,1,96,14482
Fall 2024,CR-Franklin,Franklin/Foxboro Line,758,1,day_type_01,weekday,1/1/2024 21:41,Talbot Avenue,12,2,1,6,14483
Fall 2024,CR-Franklin,Franklin/Foxboro Line,750,1,day_type_01,weekday,1/1/2024 14:37,Endicott,7,0,0,0,14484
Fall 2024,CR-Franklin,Franklin/Foxboro Line,755,0,day_type_01,weekday,1/1/2024 17:32,South Station,1,288,0,288,14485
Fall 2024,CR-Franklin,Franklin/Foxboro Line,758,1,day_type_01,weekday,1/1/2024 21:44,Four Corners/Geneva,13,7,1,12,14486
Fall 2024,CR-Providence,Providence/Stoughton Line,805,0,day_type_01,weekday,1/1/2024 8:09,Mansfield,7,1,6,90,14487
Fall 2024,CR-Providence,Providence/Stoughton Line,814,1,day_type_01,weekday,1/1/2024 10:30,South Station,13,0,153,0,14488
Fall 2024,CR-Franklin,Franklin/Foxboro Line,750,1,day_type_01,weekday,1/1/2024 14:41,Readville,8,0,0,0,14489
Fall 2024,CR-Franklin,Franklin/Foxboro Line,755,0,day_type_01,weekday,1/1/2024 17:37,Back Bay,2,99,22,365,14490
Fall 2024,CR-Providence,Providence/Stoughton Line,820,1,day_type_01,weekday,1/1/2024 13:08,Route 128,9,9,0,105,14491
Fall 2024,CR-Providence,Providence/Stoughton Line,810,1,day_type_01,weekday,1/1/2024 7:51,Attleboro,5,154,10,454,14492
Fall 2024,CR-Franklin,Franklin/Foxboro Line,758,1,day_type_01,weekday,1/1/2024 21:47,Uphams Corner,14,0,4,8,14493
Fall 2024,CR-Providence,Providence/Stoughton Line,805,0,day_type_01,weekday,1/1/2024 8:17,Attleboro,8,6,22,74,14494
Fall 2024,CR-Providence,Providence/Stoughton Line,815,0,day_type_01,weekday,1/1/2024 12:20,South Station,1,92,0,92,14495
Fall 2024,CR-Franklin,Franklin/Foxboro Line,750,1,day_type_01,weekday,1/1/2024 14:54,Ruggles,9,20,0,20,14496
Fall 2024,CR-Franklin,Franklin/Foxboro Line,755,0,day_type_01,weekday,1/1/2024 17:41,Ruggles,3,18,2,381,14497
Fall 2024,CR-Providence,Providence/Stoughton Line,820,1,day_type_01,weekday,1/1/2024 13:23,Ruggles,10,11,21,95,14498
Fall 2024,CR-Providence,Providence/Stoughton Line,810,1,day_type_01,weekday,1/1/2024 8:01,Mansfield,6,179,4,629,14499
Fall 2024,CR-Franklin,Franklin/Foxboro Line,758,1,day_type_01,weekday,1/1/2024 21:49,Newmarket,15,0,1,7,14500
Fall 2024,CR-Providence,Providence/Stoughton Line,805,0,day_type_01,weekday,1/1/2024 8:26,Pawtucket/Central Falls,9,1,7,68,14501
Fall 2024,CR-Providence,Providence/Stoughton Line,815,0,day_type_01,weekday,1/1/2024 12:25,Back Bay,2,52,1,143,14502
Fall 2024,CR-Franklin,Franklin/Foxboro Line,750,1,day_type_01,weekday,1/1/2024 14:58,Back Bay,10,15,8,27,14503
Fall 2024,CR-Franklin,Franklin/Foxboro Line,755,0,day_type_01,weekday,1/1/2024 17:46,Forest Hills,4,3,31,353,14504
Fall 2024,CR-Providence,Providence/Stoughton Line,810,1,day_type_01,weekday,1/1/2024 8:10,Sharon,7,126,3,752,14505
Fall 2024,CR-Franklin,Franklin/Foxboro Line,758,1,day_type_01,weekday,1/1/2024 22:00,South Station,16,0,7,0,14506
Fall 2024,CR-Providence,Providence/Stoughton Line,805,0,day_type_01,weekday,1/1/2024 8:40,Providence,10,0,68,0,14507
Fall 2024,CR-Providence,Providence/Stoughton Line,815,0,day_type_01,weekday,1/1/2024 12:28,Ruggles,3,49,9,183,14508
Fall 2024,CR-Providence,Providence/Stoughton Line,810,1,day_type_01,weekday,1/1/2024 8:30,Ruggles,8,27,53,726,14509
Fall 2024,CR-Franklin,Franklin/Foxboro Line,759,0,day_type_01,weekday,1/1/2024 21:32,South Station,1,49,0,49,14510
Fall 2024,CR-Providence,Providence/Stoughton Line,820,1,day_type_01,weekday,1/1/2024 13:27,Back Bay,11,0,26,69,14511
Fall 2024,CR-Franklin,Franklin/Foxboro Line,750,1,day_type_01,weekday,1/1/2024 15:04,South Station,11,0,27,0,14512
Fall 2024,CR-Franklin,Franklin/Foxboro Line,755,0,day_type_01,weekday,1/1/2024 17:51,Hyde Park,5,1,35,319,14513
Fall 2024,CR-Providence,Providence/Stoughton Line,820,1,day_type_01,weekday,1/1/2024 13:32,South Station,12,0,69,0,14514
Fall 2024,CR-Franklin,Franklin/Foxboro Line,751,0,day_type_01,weekday,1/1/2024 14:28,South Station,1,63,0,63,14515
Fall 2024,CR-Providence,Providence/Stoughton Line,815,0,day_type_01,weekday,1/1/2024 12:39,Route 128,4,3,9,177,14516
Fall 2024,CR-Providence,Providence/Stoughton Line,806,1,day_type_01,weekday,1/1/2024 6:02,Wickford Junction,1,34,0,34,14517
Fall 2024,CR-Franklin,Franklin/Foxboro Line,759,0,day_type_01,weekday,1/1/2024 21:40,Newmarket,2,1,2,48,14518
Fall 2024,CR-Franklin,Franklin/Foxboro Line,755,0,day_type_01,weekday,1/1/2024 17:55,Readville,6,0,39,280,14519
Fall 2024,CR-Providence,Providence/Stoughton Line,810,1,day_type_01,weekday,1/1/2024 8:34,Back Bay,9,18,188,556,14520
Fall 2024,CR-Providence,Providence/Stoughton Line,821,0,day_type_01,weekday,1/1/2024 15:20,South Station,1,240,0,240,14521
Fall 2024,CR-Franklin,Franklin/Foxboro Line,751,0,day_type_01,weekday,1/1/2024 14:33,Back Bay,2,80,0,143,14522
Fall 2024,CR-Providence,Providence/Stoughton Line,815,0,day_type_01,weekday,1/1/2024 12:45,Canton Junction,5,1,10,168,14523
Fall 2024,CR-Providence,Providence/Stoughton Line,806,1,day_type_01,weekday,1/1/2024 6:16,TF Green Airport,2,42,0,76,14524
Fall 2024,CR-Franklin,Franklin/Foxboro Line,759,0,day_type_01,weekday,1/1/2024 21:42,Uphams Corner,3,1,7,42,14525
Fall 2024,CR-Franklin,Franklin/Foxboro Line,755,0,day_type_01,weekday,1/1/2024 17:59,Endicott,7,0,39,241,14526
Fall 2024,CR-Providence,Providence/Stoughton Line,810,1,day_type_01,weekday,1/1/2024 8:40,South Station,10,0,556,0,14527
Fall 2024,CR-Providence,Providence/Stoughton Line,821,0,day_type_01,weekday,1/1/2024 15:25,Back Bay,2,166,3,403,14528
Fall 2024,CR-Franklin,Franklin/Foxboro Line,751,0,day_type_01,weekday,1/1/2024 14:37,Ruggles,3,47,10,180,14529
Fall 2024,CR-Providence,Providence/Stoughton Line,815,0,day_type_01,weekday,1/1/2024 12:51,Sharon,6,5,8,165,14530
Fall 2024,CR-Providence,Providence/Stoughton Line,806,1,day_type_01,weekday,1/1/2024 6:31,Providence,3,100,0,176,14531
